call_id,vendor_id,timezone,event_at,vendor_timezone,timezone_conflict
CALL0003914,VND0000006,Asia/Dubai,2026-01-12 16:02:45,UTC,True
CALL0003915,VND0000004,Asia/Kolkata,2026-06-06 05:24:35,UTC,True
CALL0003916,VND0000015,Asia/Dubai,2026-02-15 20:24:25,Asia/Kolkata,True
CALL0003917,VND0000001,UTC,2026-05-08 10:37:50,Asia/Kolkata,True
CALL0003918,VND0000003,Asia/Dubai,2026-02-26 16:39:16,UTC,True
CALL0003919,VND0000009,Asia/Dubai,2026-03-13 10:49:39,Asia/Kolkata,True
CALL0003920,VND0000002,Asia/Kolkata,2026-05-21 18:45:24,UTC,True
CALL0003921,VND0000008,Asia/Dubai,2026-06-05 10:12:59,Asia/Kolkata,True
CALL0003922,VND0000006,Asia/Kolkata,2026-06-25 03:30:01,UTC,True
CALL0003923,VND0000001,Asia/Dubai,2026-03-17 11:34:22,Asia/Kolkata,True
CALL0003924,VND0000001,UTC,2026-06-03 13:20:23,Asia/Kolkata,True
CALL0003925,VND0000010,Asia/Kolkata,2026-01-21 13:40:46,UTC,True
CALL0003926,VND0000004,UTC,2026-06-18 09:27:09,UTC,False
CALL0003927,VND0000008,UTC,2026-02-06 09:43:18,Asia/Kolkata,True
CALL0003928,VND0000006,Asia/Dubai,2026-06-23 15:39:18,UTC,True
CALL0003929,VND0000005,UTC,2026-07-10 13:53:38,Asia/Kolkata,True
CALL0003930,VND0000009,Asia/Dubai,2026-06-23 10:23:00,Asia/Kolkata,True
CALL0003931,VND0000012,Asia/Kolkata,2026-05-20 23:33:10,UTC,True
CALL0003932,VND0000014,Asia/Dubai,2026-06-20 22:31:18,Asia/Kolkata,True
CALL0003933,VND0000008,Asia/Dubai,2026-05-06 03:33:48,Asia/Kolkata,True
CALL0003934,VND0000013,Asia/Kolkata,2026-02-04 03:54:14,Asia/Kolkata,False
CALL0003935,VND0000008,UTC,2026-04-02 02:18:21,Asia/Kolkata,True
CALL0003936,VND0000001,Asia/Kolkata,2026-05-29 09:33:03,Asia/Kolkata,False
CALL0003937,VND0000015,UTC,2026-07-24 23:04:08,Asia/Kolkata,True
CALL0003938,VND0000003,Asia/Kolkata,2026-03-30 01:23:06,UTC,True
CALL0003939,VND0000014,UTC,2026-05-29 06:09:15,Asia/Kolkata,True
CALL0003940,VND0000005,UTC,2026-05-16 20:51:03,Asia/Kolkata,True
CALL0003941,VND0000012,Asia/Dubai,2026-03-22 17:28:00,UTC,True
CALL0003942,VND0000006,Asia/Dubai,2026-03-21 21:05:18,UTC,True
CALL0003943,VND0000013,Asia/Dubai,2026-01-09 15:25:02,Asia/Kolkata,True
CALL0003944,VND0000010,Asia/Dubai,2026-01-09 10:11:07,UTC,True
CALL0003945,VND0000012,Asia/Dubai,2026-02-23 04:51:07,UTC,True
CALL0003946,VND0000001,UTC,2026-01-11 21:04:27,Asia/Kolkata,True
CALL0003947,VND0000012,UTC,2026-02-10 15:13:27,UTC,False
CALL0003948,VND0000007,UTC,2026-03-13 15:36:46,UTC,False
CALL0003949,VND0000014,Asia/Kolkata,2026-06-29 17:07:20,Asia/Kolkata,False
CALL0003950,VND0000009,UTC,2026-08-06 16:53:13,Asia/Kolkata,True
CALL0003951,VND0000003,UTC,2026-05-06 00:29:55,UTC,False
CALL0003952,VND0000002,Asia/Kolkata,2026-04-13 06:28:38,UTC,True
CALL0003953,VND0000008,UTC,2026-05-20 02:10:44,Asia/Kolkata,True
CALL0003954,VND0000013,UTC,2026-04-27 11:56:13,Asia/Kolkata,True
CALL0003955,VND0000005,UTC,2026-02-25 04:13:05,Asia/Kolkata,True
CALL0003956,VND0000010,Asia/Dubai,2026-04-10 05:19:25,UTC,True
CALL0003957,VND0000003,Asia/Dubai,2026-02-09 11:26:57,UTC,True
CALL0003958,VND0000013,Asia/Kolkata,2026-05-16 15:51:50,Asia/Kolkata,False
CALL0003959,VND0000014,Asia/Kolkata,2026-05-20 12:08:31,Asia/Kolkata,False
CALL0003960,VND0000010,UTC,2026-01-05 16:21:44,UTC,False
CALL0003961,VND0000010,Asia/Dubai,2026-05-11 04:53:16,UTC,True
CALL0003962,VND0000003,UTC,2026-06-19 23:30:57,UTC,False
CALL0003963,VND0000007,Asia/Kolkata,2026-07-10 18:24:24,UTC,True
CALL0003964,VND0000003,Asia/Kolkata,2026-01-11 16:16:48,UTC,True
CALL0003965,VND0000006,Asia/Dubai,2026-01-10 04:22:47,UTC,True
CALL0003966,VND0000002,UTC,2026-04-11 11:36:58,UTC,False
CALL0003967,VND0000015,Asia/Dubai,2026-06-25 21:28:39,Asia/Kolkata,True
CALL0003968,VND0000012,Asia/Kolkata,2026-06-26 10:23:01,UTC,True
CALL0003969,VND0000003,UTC,2026-06-15 05:22:57,UTC,False
CALL0003970,VND0000008,Asia/Dubai,2026-08-05 01:10:48,Asia/Kolkata,True
CALL0003971,VND0000006,UTC,2026-02-20 21:16:55,UTC,False
CALL0003972,VND0000015,Asia/Kolkata,2026-06-24 17:45:44,Asia/Kolkata,False
CALL0003973,VND0000005,Asia/Dubai,2026-01-14 12:12:55,Asia/Kolkata,True
CALL0003974,VND0000003,Asia/Kolkata,2026-05-29 10:47:41,UTC,True
CALL0003975,VND0000002,Asia/Dubai,2026-07-06 13:53:54,UTC,True
CALL0003976,VND0000008,Asia/Dubai,2026-05-08 23:14:08,Asia/Kolkata,True
CALL0003977,VND0000015,Asia/Kolkata,2026-03-12 13:05:28,Asia/Kolkata,False
CALL0003978,VND0000012,UTC,2026-03-24 17:09:48,UTC,False
CALL0003979,VND0000014,Asia/Dubai,2026-07-01 12:12:41,Asia/Kolkata,True
CALL0003980,VND0000015,Asia/Kolkata,2026-04-23 00:40:22,Asia/Kolkata,False
CALL0003981,VND0000003,UTC,2026-01-07 05:58:55,UTC,False
CALL0003982,VND0000008,Asia/Dubai,2026-07-31 18:44:52,Asia/Kolkata,True
CALL0003983,VND0000012,UTC,2026-05-16 11:41:02,UTC,False
CALL0003984,VND0000011,UTC,2026-06-04 09:36:19,UTC,False
CALL0003985,VND0000001,Asia/Kolkata,2026-01-30 21:01:12,Asia/Kolkata,False
CALL0003986,VND0000001,UTC,2026-07-07 06:49:27,Asia/Kolkata,True
CALL0003987,VND0000014,UTC,2026-07-21 11:35:29,Asia/Kolkata,True
CALL0003988,VND0000009,UTC,2026-05-05 16:06:36,Asia/Kolkata,True
CALL0003989,VND0000015,Asia/Dubai,2026-08-01 00:14:01,Asia/Kolkata,True
CALL0003990,VND0000001,Asia/Kolkata,2026-02-05 18:07:19,Asia/Kolkata,False
CALL0003991,VND0000012,Asia/Kolkata,2026-04-04 05:03:08,UTC,True
CALL0003992,VND0000011,Asia/Dubai,2026-05-11 10:52:39,UTC,True
CALL0003993,VND0000010,Asia/Kolkata,2026-05-07 12:52:11,UTC,True
CALL0003994,VND0000002,Asia/Dubai,2026-07-31 04:19:54,UTC,True
CALL0003995,VND0000007,Asia/Dubai,2026-07-02 06:52:30,UTC,True
CALL0003996,VND0000009,Asia/Kolkata,2026-06-10 10:29:08,Asia/Kolkata,False
CALL0003997,VND0000015,UTC,2026-07-20 14:06:35,Asia/Kolkata,True
CALL0003998,VND0000006,UTC,2026-07-21 18:46:52,UTC,False
CALL0003999,VND0000015,UTC,2026-04-03 18:36:57,Asia/Kolkata,True
CALL0004000,VND0000009,UTC,2026-02-15 01:40:12,Asia/Kolkata,True
CALL0004001,VND0000015,Asia/Dubai,2026-06-14 18:54:48,Asia/Kolkata,True
CALL0004002,VND0000007,UTC,2026-05-31 20:00:07,UTC,False
CALL0004003,VND0000001,UTC,2026-07-15 11:25:13,Asia/Kolkata,True
CALL0004004,VND0000014,Asia/Kolkata,2026-04-14 08:32:36,Asia/Kolkata,False
CALL0004005,VND0000013,UTC,2026-04-23 09:49:56,Asia/Kolkata,True
CALL0004006,VND0000005,Asia/Kolkata,2026-03-20 17:56:50,Asia/Kolkata,False
CALL0004007,VND0000002,Asia/Dubai,2026-06-21 13:13:38,UTC,True
CALL0004008,VND0000010,UTC,2026-05-06 16:06:30,UTC,False
CALL0004009,VND0000014,Asia/Kolkata,2026-03-15 14:16:43,Asia/Kolkata,False
CALL0004010,VND0000013,UTC,2026-03-17 00:47:10,Asia/Kolkata,True
CALL0004011,VND0000003,Asia/Dubai,2026-01-16 13:42:30,UTC,True
CALL0004012,VND0000006,Asia/Dubai,2026-06-17 08:06:34,UTC,True
CALL0004013,VND0000015,Asia/Dubai,2026-07-27 20:29:03,Asia/Kolkata,True
CALL0004014,VND0000008,Asia/Kolkata,2026-07-24 16:37:46,Asia/Kolkata,False
CALL0004015,VND0000002,Asia/Kolkata,2026-06-27 14:47:00,UTC,True
CALL0004016,VND0000010,UTC,2026-02-02 05:56:44,UTC,False
CALL0004017,VND0000013,Asia/Kolkata,2026-01-09 10:58:26,Asia/Kolkata,False
CALL0004018,VND0000001,Asia/Dubai,2026-05-11 06:11:50,Asia/Kolkata,True
CALL0004019,VND0000011,Asia/Dubai,2026-02-06 12:47:36,UTC,True
CALL0004020,VND0000009,Asia/Dubai,2026-05-09 16:05:50,Asia/Kolkata,True
CALL0004021,VND0000005,Asia/Kolkata,2026-07-28 07:47:29,Asia/Kolkata,False
CALL0004022,VND0000009,Asia/Dubai,2026-06-13 22:03:29,Asia/Kolkata,True
CALL0004023,VND0000014,Asia/Dubai,2026-06-11 02:26:00,Asia/Kolkata,True
CALL0004024,VND0000007,UTC,2026-04-12 05:55:45,UTC,False
CALL0004025,VND0000013,Asia/Dubai,2026-06-09 19:32:45,Asia/Kolkata,True
CALL0004026,VND0000012,Asia/Kolkata,2026-06-24 02:17:23,UTC,True
CALL0004027,VND0000004,UTC,2026-03-10 19:53:40,UTC,False
CALL0004028,VND0000010,Asia/Kolkata,2026-01-19 07:45:31,UTC,True
CALL0004029,VND0000003,Asia/Kolkata,2026-03-14 17:38:52,UTC,True
CALL0004030,VND0000001,Asia/Kolkata,2026-02-26 02:57:48,Asia/Kolkata,False
CALL0004031,VND0000015,UTC,2026-05-19 06:11:34,Asia/Kolkata,True
CALL0004032,VND0000004,UTC,2026-07-24 16:32:12,UTC,False
CALL0004033,VND0000013,Asia/Dubai,2026-04-20 04:54:18,Asia/Kolkata,True
CALL0004034,VND0000007,Asia/Kolkata,2026-02-01 21:14:09,UTC,True
CALL0004035,VND0000008,Asia/Kolkata,2026-06-13 04:01:56,Asia/Kolkata,False
CALL0004036,VND0000007,Asia/Dubai,2026-01-08 06:22:20,UTC,True
CALL0004037,VND0000015,Asia/Kolkata,2026-02-14 10:46:35,Asia/Kolkata,False
CALL0004038,VND0000014,Asia/Kolkata,2026-02-14 06:11:11,Asia/Kolkata,False
CALL0004039,VND0000010,Asia/Kolkata,2026-02-10 03:23:12,UTC,True
CALL0004040,VND0000004,Asia/Dubai,2026-07-01 07:26:42,UTC,True
CALL0004041,VND0000004,Asia/Dubai,2026-02-09 21:46:51,UTC,True
CALL0004042,VND0000010,Asia/Kolkata,2026-03-15 13:18:23,UTC,True
CALL0004043,VND0000004,Asia/Dubai,2026-04-24 06:13:20,UTC,True
CALL0004044,VND0000004,Asia/Kolkata,2026-06-13 09:24:27,UTC,True
CALL0004045,VND0000003,Asia/Kolkata,2026-02-01 16:58:34,UTC,True
CALL0004046,VND0000001,Asia/Dubai,2026-06-18 00:05:03,Asia/Kolkata,True
CALL0004047,VND0000002,Asia/Dubai,2026-04-17 04:02:09,UTC,True
CALL0004048,VND0000008,Asia/Dubai,2026-03-31 19:45:08,Asia/Kolkata,True
CALL0004049,VND0000010,Asia/Kolkata,2026-01-12 11:32:36,UTC,True
CALL0004050,VND0000010,UTC,2026-01-08 18:26:31,UTC,False
CALL0004051,VND0000009,UTC,2026-05-04 21:46:24,Asia/Kolkata,True
CALL0004052,VND0000005,Asia/Kolkata,2026-07-13 09:48:29,Asia/Kolkata,False
CALL0004053,VND0000003,Asia/Dubai,2026-03-23 20:41:56,UTC,True
CALL0004054,VND0000009,Asia/Dubai,2026-02-15 12:04:17,Asia/Kolkata,True
CALL0004055,VND0000012,Asia/Kolkata,2026-07-22 21:11:58,UTC,True
CALL0004056,VND0000001,Asia/Kolkata,2026-07-27 19:48:18,Asia/Kolkata,False
CALL0004057,VND0000003,UTC,2026-05-01 11:34:43,UTC,False
CALL0004058,VND0000013,Asia/Kolkata,2026-05-20 16:00:56,Asia/Kolkata,False
CALL0004059,VND0000002,Asia/Kolkata,2026-04-26 19:42:52,UTC,True
CALL0004060,VND0000011,UTC,2026-07-08 15:52:19,UTC,False
CALL0004061,VND0000014,UTC,2026-05-23 13:11:21,Asia/Kolkata,True
CALL0004062,VND0000008,Asia/Dubai,2026-01-15 02:30:52,Asia/Kolkata,True
CALL0004063,VND0000004,Asia/Dubai,2026-01-22 03:18:54,UTC,True
CALL0004064,VND0000015,UTC,2026-05-17 09:31:24,Asia/Kolkata,True
CALL0004065,VND0000008,Asia/Dubai,2026-06-18 00:20:53,Asia/Kolkata,True
CALL0004066,VND0000004,UTC,2026-02-23 13:46:06,UTC,False
CALL0004067,VND0000002,UTC,2026-03-26 08:46:35,UTC,False
CALL0004068,VND0000015,Asia/Dubai,2026-04-03 19:16:07,Asia/Kolkata,True
CALL0004069,VND0000004,UTC,2026-02-02 21:25:34,UTC,False
CALL0004070,VND0000006,Asia/Kolkata,2026-03-01 14:11:01,UTC,True
CALL0004071,VND0000001,Asia/Dubai,2026-02-08 11:48:41,Asia/Kolkata,True
CALL0004072,VND0000005,Asia/Dubai,2026-05-19 11:23:59,Asia/Kolkata,True
CALL0004073,VND0000002,UTC,2026-05-20 09:47:13,UTC,False
CALL0004074,VND0000009,Asia/Kolkata,2026-05-16 03:13:20,Asia/Kolkata,False
CALL0004075,VND0000013,UTC,2026-03-30 11:16:12,Asia/Kolkata,True
CALL0004076,VND0000008,Asia/Dubai,2026-03-04 06:49:52,Asia/Kolkata,True
CALL0004077,VND0000013,Asia/Dubai,2026-04-26 10:49:19,Asia/Kolkata,True
CALL0004078,VND0000005,Asia/Kolkata,2026-07-29 21:33:47,Asia/Kolkata,False
CALL0004079,VND0000004,UTC,2026-02-15 21:23:00,UTC,False
CALL0004080,VND0000015,Asia/Kolkata,2026-03-16 16:06:51,Asia/Kolkata,False
CALL0004081,VND0000014,Asia/Dubai,2026-05-28 19:53:33,Asia/Kolkata,True
CALL0004082,VND0000009,UTC,2026-03-05 05:21:05,Asia/Kolkata,True
CALL0004083,VND0000010,Asia/Kolkata,2026-04-05 22:36:15,UTC,True
CALL0004084,VND0000007,Asia/Dubai,2026-06-08 11:29:49,UTC,True
CALL0004085,VND0000002,Asia/Dubai,2026-06-17 18:12:45,UTC,True
CALL0004086,VND0000009,Asia/Kolkata,2026-02-06 00:57:41,Asia/Kolkata,False
CALL0004087,VND0000002,Asia/Dubai,2026-02-12 09:26:50,UTC,True
CALL0004088,VND0000007,Asia/Kolkata,2026-02-02 02:19:01,UTC,True
CALL0004089,VND0000004,Asia/Dubai,2026-05-02 07:31:36,UTC,True
CALL0004090,VND0000007,UTC,2026-04-11 03:33:28,UTC,False
CALL0004091,VND0000013,UTC,2026-04-27 05:30:19,Asia/Kolkata,True
CALL0004092,VND0000003,UTC,2026-02-07 16:19:54,UTC,False
CALL0004093,VND0000014,Asia/Dubai,2026-07-14 06:31:08,Asia/Kolkata,True
CALL0004094,VND0000014,UTC,2026-02-18 16:48:25,Asia/Kolkata,True
CALL0004095,VND0000012,Asia/Dubai,2026-01-19 12:51:50,UTC,True
CALL0004096,VND0000007,Asia/Dubai,2026-01-30 07:14:34,UTC,True
CALL0004097,VND0000006,UTC,2026-07-11 06:40:44,UTC,False
CALL0004098,VND0000004,Asia/Dubai,2026-02-16 21:30:45,UTC,True
CALL0004099,VND0000014,Asia/Kolkata,2026-03-24 10:52:13,Asia/Kolkata,False
CALL0004100,VND0000007,Asia/Kolkata,2026-07-05 08:41:16,UTC,True
CALL0004101,VND0000004,Asia/Kolkata,2026-07-29 06:16:59,UTC,True
CALL0004102,VND0000002,UTC,2026-05-28 03:33:32,UTC,False
CALL0004103,VND0000014,Asia/Kolkata,2026-08-06 04:45:43,Asia/Kolkata,False
CALL0004104,VND0000008,Asia/Kolkata,2026-04-15 03:29:28,Asia/Kolkata,False
CALL0004105,VND0000012,Asia/Kolkata,2026-05-11 15:10:10,UTC,True
CALL0004106,VND0000007,Asia/Kolkata,2026-08-06 10:36:49,UTC,True
CALL0004107,VND0000009,Asia/Dubai,2026-03-05 06:25:27,Asia/Kolkata,True
CALL0004108,VND0000006,UTC,2026-07-01 11:47:56,UTC,False
CALL0004109,VND0000005,UTC,2026-05-20 19:03:53,Asia/Kolkata,True
CALL0004110,VND0000012,Asia/Kolkata,2026-07-18 16:16:28,UTC,True
CALL0004111,VND0000004,Asia/Dubai,2026-03-29 07:03:37,UTC,True
CALL0004112,VND0000003,Asia/Kolkata,2026-07-13 22:47:14,UTC,True
CALL0004113,VND0000011,Asia/Kolkata,2026-01-28 14:09:45,UTC,True
CALL0004114,VND0000015,Asia/Kolkata,2026-05-02 00:44:52,Asia/Kolkata,False
CALL0004115,VND0000004,UTC,2026-02-14 23:54:45,UTC,False
CALL0004116,VND0000006,UTC,2026-07-27 10:00:08,UTC,False
CALL0004117,VND0000010,Asia/Kolkata,2026-07-02 05:29:01,UTC,True
CALL0004118,VND0000001,Asia/Dubai,2026-07-13 08:53:16,Asia/Kolkata,True
CALL0004119,VND0000002,Asia/Dubai,2026-05-07 09:57:32,UTC,True
CALL0004120,VND0000001,UTC,2026-04-02 07:50:22,Asia/Kolkata,True
CALL0004121,VND0000014,Asia/Dubai,2026-07-31 02:12:09,Asia/Kolkata,True
CALL0004122,VND0000013,UTC,2026-02-19 22:34:58,Asia/Kolkata,True
CALL0004123,VND0000004,Asia/Dubai,2026-06-28 12:26:26,UTC,True
CALL0004124,VND0000008,Asia/Dubai,2026-01-30 09:02:59,Asia/Kolkata,True
CALL0004125,VND0000008,UTC,2026-07-14 07:52:41,Asia/Kolkata,True
CALL0004126,VND0000004,Asia/Kolkata,2026-01-02 10:27:31,UTC,True
CALL0004127,VND0000005,UTC,2026-01-22 23:17:17,Asia/Kolkata,True
CALL0004128,VND0000006,Asia/Kolkata,2026-04-05 05:24:04,UTC,True
CALL0004129,VND0000011,Asia/Kolkata,2026-03-13 09:54:36,UTC,True
CALL0004130,VND0000010,Asia/Dubai,2026-07-05 16:38:42,UTC,True
CALL0004131,VND0000005,UTC,2026-06-08 09:44:13,Asia/Kolkata,True
CALL0004132,VND0000001,UTC,2026-06-26 12:16:25,Asia/Kolkata,True
CALL0004133,VND0000009,Asia/Dubai,2026-01-25 18:39:15,Asia/Kolkata,True
CALL0004134,VND0000001,Asia/Kolkata,2026-07-25 12:32:03,Asia/Kolkata,False
CALL0004135,VND0000010,Asia/Dubai,2026-06-08 17:38:27,UTC,True
CALL0004136,VND0000003,Asia/Dubai,2026-03-03 04:50:18,UTC,True
CALL0004137,VND0000004,Asia/Kolkata,2026-07-25 10:12:20,UTC,True
CALL0004138,VND0000011,Asia/Dubai,2026-02-23 13:50:58,UTC,True
CALL0004139,VND0000010,Asia/Kolkata,2026-06-01 14:24:20,UTC,True
CALL0004140,VND0000015,Asia/Dubai,2026-04-24 07:26:48,Asia/Kolkata,True
CALL0004141,VND0000006,UTC,2026-06-07 03:45:27,UTC,False
CALL0004142,VND0000002,Asia/Kolkata,2026-04-27 10:37:49,UTC,True
CALL0004143,VND0000004,Asia/Dubai,2026-04-22 04:01:09,UTC,True
CALL0004144,VND0000002,Asia/Kolkata,2026-07-22 04:27:02,UTC,True
CALL0004145,VND0000009,Asia/Dubai,2026-01-29 23:31:12,Asia/Kolkata,True
CALL0004146,VND0000001,Asia/Kolkata,2026-02-10 09:36:50,Asia/Kolkata,False
CALL0004147,VND0000006,Asia/Kolkata,2026-04-26 07:27:22,UTC,True
CALL0004148,VND0000012,Asia/Kolkata,2026-02-19 16:47:05,UTC,True
CALL0004149,VND0000012,Asia/Dubai,2026-03-04 01:09:58,UTC,True
CALL0004150,VND0000002,Asia/Dubai,2026-05-21 11:54:12,UTC,True
CALL0004151,VND0000008,Asia/Dubai,2026-01-29 03:38:48,Asia/Kolkata,True
CALL0004152,VND0000007,Asia/Kolkata,2026-03-08 12:44:31,UTC,True
CALL0004153,VND0000012,Asia/Kolkata,2026-02-09 12:03:51,UTC,True
CALL0004154,VND0000007,UTC,2026-04-04 17:14:21,UTC,False
CALL0004155,VND0000011,Asia/Dubai,2026-01-27 17:27:00,UTC,True
CALL0004156,VND0000008,UTC,2026-05-07 16:29:32,Asia/Kolkata,True
CALL0004157,VND0000007,Asia/Kolkata,2026-01-11 03:49:02,UTC,True
CALL0004158,VND0000001,Asia/Kolkata,2026-06-03 01:59:26,Asia/Kolkata,False
CALL0004159,VND0000008,Asia/Kolkata,2026-02-23 12:58:53,Asia/Kolkata,False
CALL0004160,VND0000007,UTC,2026-01-30 20:58:22,UTC,False
CALL0004161,VND0000009,UTC,2026-06-09 07:25:45,Asia/Kolkata,True
CALL0004162,VND0000005,Asia/Kolkata,2026-01-18 14:16:44,Asia/Kolkata,False
CALL0004163,VND0000003,Asia/Dubai,2026-02-02 18:20:38,UTC,True
CALL0004164,VND0000011,Asia/Dubai,2026-01-31 18:48:10,UTC,True
CALL0004165,VND0000007,UTC,2026-06-19 06:20:01,UTC,False
CALL0004166,VND0000014,UTC,2026-02-19 11:04:53,Asia/Kolkata,True
CALL0004167,VND0000009,Asia/Kolkata,2026-05-30 21:43:17,Asia/Kolkata,False
CALL0004168,VND0000004,Asia/Dubai,2026-05-10 11:02:56,UTC,True
CALL0004169,VND0000004,UTC,2026-05-07 17:54:44,UTC,False
CALL0004170,VND0000014,UTC,2026-01-29 10:25:23,Asia/Kolkata,True
CALL0004171,VND0000010,UTC,2026-06-09 00:55:36,UTC,False
CALL0004172,VND0000014,Asia/Kolkata,2026-05-31 04:17:08,Asia/Kolkata,False
CALL0004173,VND0000005,Asia/Kolkata,2026-06-21 06:48:22,Asia/Kolkata,False
CALL0004174,VND0000014,UTC,2026-03-15 10:54:10,Asia/Kolkata,True
CALL0004175,VND0000012,UTC,2026-05-10 13:34:50,UTC,False
CALL0004176,VND0000012,Asia/Kolkata,2026-07-17 01:46:20,UTC,True
CALL0004177,VND0000006,UTC,2026-06-25 05:36:21,UTC,False
CALL0004178,VND0000014,Asia/Kolkata,2026-02-20 13:21:49,Asia/Kolkata,False
CALL0004179,VND0000015,UTC,2026-06-23 21:53:39,Asia/Kolkata,True
CALL0004180,VND0000009,UTC,2026-01-06 18:49:47,Asia/Kolkata,True
CALL0004181,VND0000008,Asia/Dubai,2026-03-12 14:25:19,Asia/Kolkata,True
CALL0004182,VND0000005,Asia/Kolkata,2026-03-20 20:45:33,Asia/Kolkata,False
CALL0004183,VND0000010,Asia/Dubai,2026-06-26 23:26:29,UTC,True
CALL0004184,VND0000004,Asia/Dubai,2026-06-06 00:55:23,UTC,True
CALL0004185,VND0000014,UTC,2026-02-26 07:17:04,Asia/Kolkata,True
CALL0004186,VND0000006,Asia/Kolkata,2026-02-27 14:51:24,UTC,True
CALL0004187,VND0000002,UTC,2026-05-16 11:59:46,UTC,False
CALL0004188,VND0000015,Asia/Kolkata,2026-04-17 08:19:51,Asia/Kolkata,False
CALL0004189,VND0000005,UTC,2026-06-03 07:17:02,Asia/Kolkata,True
CALL0004190,VND0000012,Asia/Kolkata,2026-01-04 19:27:47,UTC,True
CALL0004191,VND0000012,UTC,2026-01-08 21:28:27,UTC,False
CALL0004192,VND0000009,Asia/Kolkata,2026-05-29 05:07:32,Asia/Kolkata,False
CALL0004193,VND0000001,Asia/Kolkata,2026-08-08 04:25:58,Asia/Kolkata,False
CALL0004194,VND0000006,Asia/Dubai,2026-01-24 22:27:02,UTC,True
CALL0004195,VND0000009,Asia/Dubai,2026-07-23 23:01:03,Asia/Kolkata,True
CALL0004196,VND0000008,Asia/Dubai,2026-01-29 11:35:32,Asia/Kolkata,True
CALL0004197,VND0000012,UTC,2026-06-18 23:54:29,UTC,False
CALL0004198,VND0000008,Asia/Kolkata,2026-01-17 23:09:14,Asia/Kolkata,False
CALL0004199,VND0000003,Asia/Kolkata,2026-02-27 08:25:06,UTC,True
CALL0004200,VND0000009,UTC,2026-05-11 12:17:02,Asia/Kolkata,True
CALL0004201,VND0000003,UTC,2026-06-18 23:45:48,UTC,False
CALL0004202,VND0000002,Asia/Kolkata,2026-02-16 03:47:21,UTC,True
CALL0004203,VND0000011,Asia/Kolkata,2026-01-06 20:05:33,UTC,True
CALL0004204,VND0000011,Asia/Kolkata,2026-07-16 14:06:48,UTC,True
CALL0004205,VND0000006,Asia/Dubai,2026-01-01 10:45:05,UTC,True
CALL0004206,VND0000015,Asia/Kolkata,2026-06-04 09:23:58,Asia/Kolkata,False
CALL0004207,VND0000003,Asia/Kolkata,2026-03-22 07:58:43,UTC,True
CALL0004208,VND0000002,Asia/Dubai,2026-06-15 15:08:26,UTC,True
CALL0004209,VND0000009,Asia/Kolkata,2026-03-18 09:03:14,Asia/Kolkata,False
CALL0004210,VND0000004,Asia/Kolkata,2026-02-20 08:02:45,UTC,True
CALL0004211,VND0000015,UTC,2026-04-21 18:17:52,Asia/Kolkata,True
CALL0004212,VND0000003,Asia/Kolkata,2026-03-24 10:22:30,UTC,True
CALL0004213,VND0000015,Asia/Kolkata,2026-05-28 01:34:49,Asia/Kolkata,False
CALL0004214,VND0000003,UTC,2026-03-04 19:09:03,UTC,False
CALL0004215,VND0000010,Asia/Dubai,2026-03-29 04:04:59,UTC,True
CALL0004216,VND0000004,Asia/Dubai,2026-05-10 11:31:55,UTC,True
CALL0004217,VND0000014,UTC,2026-03-09 08:29:56,Asia/Kolkata,True
CALL0004218,VND0000011,UTC,2026-01-18 07:08:13,UTC,False
CALL0004219,VND0000010,Asia/Dubai,2026-04-18 04:24:06,UTC,True
CALL0004220,VND0000002,UTC,2026-03-29 18:04:51,UTC,False
CALL0004221,VND0000014,Asia/Kolkata,2026-03-07 09:08:19,Asia/Kolkata,False
CALL0004222,VND0000007,UTC,2026-02-13 14:38:39,UTC,False
CALL0004223,VND0000008,UTC,2026-06-15 11:30:17,Asia/Kolkata,True
CALL0004224,VND0000003,UTC,2026-01-09 18:31:40,UTC,False
CALL0004225,VND0000009,Asia/Dubai,2026-03-22 22:06:29,Asia/Kolkata,True
CALL0004226,VND0000001,Asia/Dubai,2026-03-30 16:06:43,Asia/Kolkata,True
CALL0004227,VND0000008,UTC,2026-05-08 12:04:29,Asia/Kolkata,True
CALL0004228,VND0000007,Asia/Kolkata,2026-07-18 02:43:09,UTC,True
CALL0004229,VND0000001,UTC,2026-05-16 07:06:49,Asia/Kolkata,True
CALL0004230,VND0000014,Asia/Kolkata,2026-06-27 12:27:49,Asia/Kolkata,False
CALL0004231,VND0000002,UTC,2026-07-25 09:14:59,UTC,False
CALL0004232,VND0000006,Asia/Dubai,2026-03-13 20:42:51,UTC,True
CALL0004233,VND0000010,Asia/Kolkata,2026-07-09 02:20:26,UTC,True
CALL0004234,VND0000008,Asia/Dubai,2026-01-27 19:25:25,Asia/Kolkata,True
CALL0004235,VND0000002,Asia/Dubai,2026-05-17 07:41:08,UTC,True
CALL0004236,VND0000015,Asia/Dubai,2026-02-12 05:56:31,Asia/Kolkata,True
CALL0004237,VND0000007,Asia/Dubai,2026-04-05 01:08:51,UTC,True
CALL0004238,VND0000012,Asia/Kolkata,2026-03-18 06:05:33,UTC,True
CALL0004239,VND0000010,UTC,2026-07-13 04:44:45,UTC,False
CALL0004240,VND0000001,UTC,2026-04-01 12:14:56,Asia/Kolkata,True
CALL0004241,VND0000013,Asia/Kolkata,2026-03-01 11:20:53,Asia/Kolkata,False
