account_id,first_target_date
ACC0026392,2026-07-26
ACC0026394,2026-07-28
ACC0026396,2026-07-04
ACC0026398,2026-07-12
ACC0026399,2026-07-30
ACC0026401,2026-07-26
ACC0026402,2026-07-10
ACC0026403,2026-07-29
ACC0026406,2026-07-28
ACC0026416,2026-07-26
ACC0026420,2026-07-19
ACC0026423,2026-07-28
ACC0026428,2026-07-09
ACC0026430,2026-07-26
ACC0026437,2026-07-20
ACC0026441,2026-07-09
ACC0026443,2026-07-19
ACC0026444,2026-07-24
ACC0026447,2026-07-27
ACC0026459,2026-07-18
ACC0026469,2026-07-20
ACC0026470,2026-07-21
ACC0026480,2026-07-07
ACC0026484,2026-07-06
ACC0026486,2026-07-09
ACC0026488,2026-07-08
ACC0026503,2026-07-05
ACC0026506,2026-07-17
ACC0026509,2026-07-07
ACC0026510,2026-07-26
ACC0026514,2026-07-14
ACC0026523,2026-07-27
ACC0026528,2026-07-17
ACC0026531,2026-07-19
ACC0026535,2026-07-22
ACC0026539,2026-07-23
ACC0026540,2026-07-25
ACC0026544,2026-07-11
ACC0026545,2026-07-14
ACC0026553,2026-07-29
ACC0026556,2026-07-13
ACC0026558,2026-07-03
ACC0026559,2026-07-18
ACC0026562,2026-07-24
ACC0026564,2026-07-29
ACC0026567,2026-07-28
ACC0026572,2026-07-10
ACC0026574,2026-07-19
ACC0026575,2026-07-30
ACC0026589,2026-07-18
ACC0026596,2026-07-24
ACC0026600,2026-07-31
ACC0026603,2026-07-02
ACC0026616,2026-07-27
ACC0026619,2026-07-24
ACC0026620,2026-07-04
ACC0026632,2026-07-29
ACC0026636,2026-07-18
ACC0026640,2026-07-24
ACC0026642,2026-07-17
ACC0026650,2026-07-23
ACC0026651,2026-07-12
ACC0026655,2026-07-07
ACC0026656,2026-07-10
ACC0026663,2026-07-06
ACC0026664,2026-07-13
ACC0026666,2026-07-02
ACC0026668,2026-07-25
ACC0026669,2026-07-01
ACC0026673,2026-07-08
ACC0026693,2026-07-05
ACC0026694,2026-07-06
ACC0026702,2026-07-19
ACC0026703,2026-07-22
ACC0026704,2026-07-08
ACC0026708,2026-07-08
ACC0026713,2026-07-20
ACC0026714,2026-07-23
ACC0026718,2026-07-18
ACC0026729,2026-07-19
ACC0026730,2026-07-28
ACC0026732,2026-07-17
ACC0026740,2026-07-16
ACC0026760,2026-07-16
ACC0026767,2026-07-30
ACC0026771,2026-07-24
ACC0026774,2026-07-22
ACC0026783,2026-07-15
ACC0026797,2026-07-23
ACC0026801,2026-07-04
ACC0026808,2026-07-02
ACC0026821,2026-07-30
ACC0026823,2026-07-04
ACC0026827,2026-07-11
ACC0026829,2026-07-18
ACC0026831,2026-07-18
ACC0026834,2026-07-11
ACC0026838,2026-07-02
ACC0026843,2026-07-17
ACC0026849,2026-07-15
ACC0026852,2026-07-01
ACC0026855,2026-07-18
ACC0026860,2026-07-10
ACC0026870,2026-07-20
ACC0026871,2026-07-15
ACC0026879,2026-07-06
ACC0026886,2026-07-03
ACC0026888,2026-07-09
ACC0026889,2026-07-04
ACC0026893,2026-07-14
ACC0026901,2026-07-14
ACC0026902,2026-07-12
ACC0026904,2026-07-06
ACC0026909,2026-07-29
ACC0026921,2026-07-28
ACC0026926,2026-07-12
ACC0026933,2026-07-17
ACC0026936,2026-07-02
ACC0026939,2026-07-10
ACC0026944,2026-07-18
ACC0026952,2026-07-10
ACC0026954,2026-07-16
ACC0026957,2026-07-02
ACC0026960,2026-07-16
ACC0026965,2026-07-23
ACC0026967,2026-07-23
ACC0026971,2026-07-13
ACC0026989,2026-07-27
ACC0026997,2026-07-31
ACC0027002,2026-07-23
ACC0027008,2026-07-04
ACC0027011,2026-07-13
ACC0027013,2026-07-06
ACC0027014,2026-07-24
ACC0027016,2026-07-09
ACC0027024,2026-07-09
ACC0027025,2026-07-01
ACC0027026,2026-07-05
ACC0027030,2026-07-08
ACC0027036,2026-07-03
ACC0027038,2026-07-10
ACC0027039,2026-07-14
ACC0027041,2026-07-30
ACC0027044,2026-07-01
ACC0027045,2026-07-12
ACC0027047,2026-07-10
ACC0027049,2026-07-25
ACC0027050,2026-07-05
ACC0027051,2026-07-02
ACC0027055,2026-07-31
ACC0027062,2026-07-16
ACC0027064,2026-07-04
ACC0027071,2026-07-11
ACC0027075,2026-07-05
ACC0027079,2026-07-10
ACC0027082,2026-07-09
ACC0027089,2026-07-31
ACC0027094,2026-07-31
ACC0027097,2026-07-25
ACC0027105,2026-07-04
ACC0027109,2026-07-25
ACC0027110,2026-07-18
ACC0027121,2026-07-09
ACC0027122,2026-07-01
ACC0027125,2026-07-20
ACC0027126,2026-07-05
ACC0027132,2026-07-30
ACC0027134,2026-07-08
ACC0027147,2026-07-07
ACC0027150,2026-07-21
ACC0027152,2026-07-29
ACC0027155,2026-07-03
ACC0027156,2026-07-22
ACC0027166,2026-07-23
ACC0027167,2026-07-07
ACC0027172,2026-07-21
ACC0027181,2026-07-26
ACC0027183,2026-07-26
ACC0027185,2026-07-27
ACC0027198,2026-07-15
ACC0027202,2026-07-06
ACC0027212,2026-07-02
ACC0027217,2026-07-08
ACC0027225,2026-07-13
ACC0027229,2026-07-29
ACC0027232,2026-07-31
ACC0027234,2026-07-06
ACC0027236,2026-07-13
ACC0027240,2026-07-28
ACC0027255,2026-07-25
ACC0027268,2026-07-22
ACC0027274,2026-07-07
ACC0027283,2026-07-24
ACC0027301,2026-07-31
ACC0027306,2026-07-31
ACC0027311,2026-07-24
ACC0027312,2026-07-01
ACC0027313,2026-07-28
ACC0027321,2026-07-22
ACC0027329,2026-07-12
ACC0027334,2026-07-10
ACC0027343,2026-07-06
ACC0027352,2026-07-09
ACC0027353,2026-07-23
ACC0027355,2026-07-12
ACC0027359,2026-07-29
ACC0027367,2026-07-25
ACC0027369,2026-07-27
ACC0027383,2026-07-11
ACC0027388,2026-07-11
ACC0027401,2026-07-31
ACC0027402,2026-07-17
ACC0027404,2026-07-07
ACC0027407,2026-07-06
ACC0027408,2026-07-11
ACC0027416,2026-07-08
ACC0027421,2026-07-26
ACC0027422,2026-07-15
ACC0027428,2026-07-18
ACC0027434,2026-07-15
ACC0027440,2026-07-14
ACC0027459,2026-07-18
ACC0027469,2026-07-06
ACC0027479,2026-07-28
ACC0027482,2026-07-30
ACC0027484,2026-07-14
ACC0027489,2026-07-10
ACC0027490,2026-07-06
ACC0027493,2026-07-02
ACC0027496,2026-07-09
ACC0027498,2026-07-31
ACC0027500,2026-07-07
ACC0027505,2026-07-07
ACC0027506,2026-07-14
ACC0027510,2026-07-26
ACC0027521,2026-07-24
ACC0027528,2026-07-18
ACC0027531,2026-07-14
ACC0027535,2026-07-07
ACC0027543,2026-07-18
ACC0027544,2026-07-06
ACC0027566,2026-07-08
ACC0027568,2026-07-06
ACC0027571,2026-07-30
ACC0027578,2026-07-05
ACC0027580,2026-07-14
ACC0027582,2026-07-23
ACC0027586,2026-07-25
ACC0027592,2026-07-08
ACC0027594,2026-07-12
ACC0027603,2026-07-09
ACC0027606,2026-07-12
ACC0027615,2026-07-29
ACC0027617,2026-07-06
ACC0027618,2026-07-09
ACC0027626,2026-07-17
ACC0027629,2026-07-18
ACC0027630,2026-07-20
ACC0027632,2026-07-02
ACC0027635,2026-07-24
ACC0027637,2026-07-14
ACC0027642,2026-07-10
ACC0027656,2026-07-09
ACC0027660,2026-07-10
ACC0027661,2026-07-14
ACC0027662,2026-07-17
ACC0027668,2026-07-23
ACC0027670,2026-07-06
ACC0027680,2026-07-30
ACC0027685,2026-07-04
ACC0027698,2026-07-19
ACC0027699,2026-07-25
ACC0027702,2026-07-03
ACC0027703,2026-07-30
ACC0027704,2026-07-17
ACC0027705,2026-07-07
ACC0027715,2026-07-01
ACC0027721,2026-07-26
ACC0027722,2026-07-01
ACC0027723,2026-07-14
ACC0027727,2026-07-26
ACC0027738,2026-07-22
ACC0027742,2026-07-18
ACC0027744,2026-07-12
ACC0027746,2026-07-23
ACC0027747,2026-07-09
ACC0027748,2026-07-06
ACC0027766,2026-07-24
ACC0027770,2026-07-13
ACC0027771,2026-07-23
ACC0027775,2026-07-25
ACC0027777,2026-07-05
ACC0027788,2026-07-18
ACC0027810,2026-07-22
ACC0027813,2026-07-11
ACC0027816,2026-07-15
ACC0027832,2026-07-29
ACC0027837,2026-07-11
ACC0027838,2026-07-26
ACC0027842,2026-07-07
ACC0027850,2026-07-30
ACC0027855,2026-07-20
ACC0027858,2026-07-31
ACC0027862,2026-07-15
ACC0027868,2026-07-29
ACC0027869,2026-07-26
ACC0027872,2026-07-12
ACC0027884,2026-07-05
ACC0027885,2026-07-12
ACC0027893,2026-07-03
ACC0027896,2026-07-30
ACC0027901,2026-07-18
ACC0027904,2026-07-06
ACC0027907,2026-07-25
ACC0027918,2026-07-08
ACC0027926,2026-07-02
ACC0027927,2026-07-15
ACC0027928,2026-07-05
ACC0027929,2026-07-14
ACC0027937,2026-07-02
ACC0027946,2026-07-03
ACC0027971,2026-07-29
ACC0027972,2026-07-21
ACC0027973,2026-07-31
ACC0027981,2026-07-23
ACC0027983,2026-07-05
ACC0027985,2026-07-07
ACC0027987,2026-07-23
ACC0027989,2026-07-27
ACC0027999,2026-07-11
ACC0028000,2026-07-03
ACC0028002,2026-07-30
ACC0028014,2026-07-16
ACC0028015,2026-07-19
ACC0028022,2026-07-01
ACC0028025,2026-07-20
ACC0028036,2026-07-24
ACC0028042,2026-07-17
ACC0028060,2026-07-08
ACC0028064,2026-07-07
ACC0028066,2026-07-06
ACC0028067,2026-07-21
ACC0028071,2026-07-13
ACC0028073,2026-07-12
ACC0028075,2026-07-31
ACC0028081,2026-07-21
ACC0028085,2026-07-05
ACC0028090,2026-07-28
ACC0028092,2026-07-18
ACC0028099,2026-07-12
ACC0028100,2026-07-24
ACC0028103,2026-07-24
ACC0028109,2026-07-03
ACC0028130,2026-07-31
ACC0028131,2026-07-14
ACC0028135,2026-07-18
ACC0028153,2026-07-29
ACC0028154,2026-07-21
ACC0028155,2026-07-22
ACC0028159,2026-07-30
ACC0028160,2026-07-10
ACC0028163,2026-07-17
ACC0028170,2026-07-13
ACC0028174,2026-07-05
ACC0028200,2026-07-25
ACC0028207,2026-07-30
ACC0028216,2026-07-17
ACC0028219,2026-07-03
ACC0028220,2026-07-10
ACC0028222,2026-07-04
ACC0028231,2026-07-11
ACC0028241,2026-07-28
ACC0028246,2026-07-07
ACC0028259,2026-07-11
ACC0028265,2026-07-22
ACC0028275,2026-07-18
ACC0028277,2026-07-11
ACC0028288,2026-07-08
ACC0028290,2026-07-14
ACC0028303,2026-07-18
ACC0028307,2026-07-01
ACC0028308,2026-07-14
ACC0028325,2026-07-01
ACC0028328,2026-07-23
ACC0028333,2026-07-24
ACC0028341,2026-07-20
ACC0028352,2026-07-06
ACC0028361,2026-07-21
ACC0028367,2026-07-20
ACC0028370,2026-07-02
ACC0028378,2026-07-15
ACC0028381,2026-07-25
ACC0028382,2026-07-25
ACC0028387,2026-07-14
ACC0028410,2026-07-29
ACC0028416,2026-07-11
ACC0028417,2026-07-23
ACC0028425,2026-07-30
ACC0028428,2026-07-04
ACC0028430,2026-07-31
ACC0028434,2026-07-09
ACC0028437,2026-07-21
ACC0028442,2026-07-13
ACC0028449,2026-07-26
ACC0028458,2026-07-11
ACC0028459,2026-07-14
ACC0028484,2026-07-08
ACC0028488,2026-07-04
ACC0028495,2026-07-21
ACC0028511,2026-07-18
ACC0028535,2026-07-12
ACC0028539,2026-07-08
ACC0028540,2026-07-12
ACC0028563,2026-07-23
ACC0028571,2026-07-08
ACC0028574,2026-07-20
ACC0028580,2026-07-05
ACC0028588,2026-07-20
ACC0028604,2026-07-08
ACC0028612,2026-07-25
ACC0028613,2026-07-21
ACC0028615,2026-07-28
ACC0028620,2026-07-14
ACC0028630,2026-07-27
ACC0028636,2026-07-05
ACC0028637,2026-07-02
ACC0028658,2026-07-08
ACC0028659,2026-07-07
ACC0028662,2026-07-20
ACC0028669,2026-07-01
ACC0028678,2026-07-14
ACC0028680,2026-07-06
ACC0028695,2026-07-24
ACC0028700,2026-07-11
ACC0028702,2026-07-28
ACC0028707,2026-07-02
ACC0028710,2026-07-29
ACC0028719,2026-07-24
ACC0028720,2026-07-11
ACC0028722,2026-07-09
ACC0028727,2026-07-15
ACC0028728,2026-07-26
ACC0028730,2026-07-23
ACC0028738,2026-07-05
ACC0028742,2026-07-14
ACC0028760,2026-07-25
ACC0028765,2026-07-30
ACC0028774,2026-07-02
ACC0028781,2026-07-28
ACC0028784,2026-07-22
ACC0028788,2026-07-24
ACC0028797,2026-07-11
ACC0028801,2026-07-24
ACC0028803,2026-07-11
ACC0028810,2026-07-13
ACC0028816,2026-07-23
ACC0028819,2026-07-22
ACC0028828,2026-07-25
ACC0028829,2026-07-01
ACC0028831,2026-07-13
ACC0028834,2026-07-03
ACC0028838,2026-07-31
ACC0028841,2026-07-10
ACC0028846,2026-07-16
ACC0028851,2026-07-07
ACC0028854,2026-07-26
ACC0028862,2026-07-07
ACC0028863,2026-07-09
ACC0028864,2026-07-12
ACC0028870,2026-07-27
ACC0028873,2026-07-05
ACC0028889,2026-07-24
ACC0028893,2026-07-08
ACC0028896,2026-07-05
ACC0028898,2026-07-22
ACC0028902,2026-07-14
ACC0028910,2026-07-31
ACC0028919,2026-07-25
ACC0028923,2026-07-27
ACC0028924,2026-07-12
ACC0028935,2026-07-07
ACC0028943,2026-07-02
ACC0028954,2026-07-14
ACC0028970,2026-07-07
ACC0028971,2026-07-19
ACC0028976,2026-07-26
ACC0028977,2026-07-07
ACC0028980,2026-07-01
ACC0028985,2026-07-19
ACC0028993,2026-07-02
ACC0028995,2026-07-11
ACC0028996,2026-07-02
ACC0028999,2026-07-05
ACC0029002,2026-07-05
ACC0029012,2026-07-20
ACC0029013,2026-07-06
ACC0029017,2026-07-27
ACC0029020,2026-07-17
ACC0029023,2026-07-22
ACC0029024,2026-07-23
ACC0029027,2026-07-31
ACC0029028,2026-07-18
ACC0029031,2026-07-31
ACC0029039,2026-07-01
ACC0029044,2026-07-12
ACC0029050,2026-07-13
ACC0029051,2026-07-30
ACC0029054,2026-07-05
ACC0029055,2026-07-28
ACC0029066,2026-07-02
ACC0029074,2026-07-24
ACC0029083,2026-07-04
ACC0029090,2026-07-10
ACC0029092,2026-07-30
ACC0029093,2026-07-31
ACC0029094,2026-07-07
ACC0029106,2026-07-12
ACC0029120,2026-07-16
ACC0029126,2026-07-21
ACC0029128,2026-07-05
ACC0029130,2026-07-06
ACC0029133,2026-07-18
ACC0029140,2026-07-11
ACC0029153,2026-07-26
ACC0029156,2026-07-28
ACC0029161,2026-07-20
ACC0029162,2026-07-10
ACC0029164,2026-07-27
ACC0029171,2026-07-18
ACC0029174,2026-07-26
ACC0029181,2026-07-13
ACC0029186,2026-07-12
ACC0029188,2026-07-25
ACC0029189,2026-07-08
ACC0029194,2026-07-21
ACC0029200,2026-07-11
ACC0029201,2026-07-02
ACC0029206,2026-07-18
ACC0029209,2026-07-25
ACC0029210,2026-07-26
ACC0029215,2026-07-07
ACC0029216,2026-07-07
ACC0029225,2026-07-14
ACC0029228,2026-07-19
ACC0029230,2026-07-30
ACC0029235,2026-07-09
ACC0029244,2026-07-10
ACC0029245,2026-07-13
ACC0029246,2026-07-20
ACC0029248,2026-07-16
ACC0029253,2026-07-18
ACC0029254,2026-07-22
ACC0029262,2026-07-19
ACC0029265,2026-07-01
ACC0029272,2026-07-26
ACC0029274,2026-07-24
ACC0029280,2026-07-23
ACC0029319,2026-07-25
ACC0029341,2026-07-03
ACC0029347,2026-07-14
ACC0029356,2026-07-31
ACC0029366,2026-07-08
ACC0029371,2026-07-20
ACC0029390,2026-07-16
ACC0029397,2026-07-03
ACC0029398,2026-07-02
ACC0029402,2026-07-24
ACC0029406,2026-07-01
ACC0029411,2026-07-04
ACC0029421,2026-07-18
ACC0029423,2026-07-30
ACC0029428,2026-07-02
ACC0029446,2026-07-20
ACC0029450,2026-07-16
ACC0029454,2026-07-30
ACC0029462,2026-07-20
ACC0029471,2026-07-21
ACC0029472,2026-07-17
ACC0029476,2026-07-28
ACC0029484,2026-07-13
ACC0029492,2026-07-08
ACC0029497,2026-07-17
ACC0029498,2026-07-11
ACC0029499,2026-07-25
ACC0029501,2026-07-04
ACC0029510,2026-07-06
ACC0029512,2026-07-16
ACC0029514,2026-07-05
ACC0029515,2026-07-02
ACC0029525,2026-07-30
ACC0029526,2026-07-23
ACC0029543,2026-07-09
ACC0029547,2026-07-24
ACC0029554,2026-07-28
ACC0029565,2026-07-23
ACC0029572,2026-07-11
ACC0029577,2026-07-08
ACC0029579,2026-07-10
ACC0029596,2026-07-11
ACC0029599,2026-07-05
ACC0029601,2026-07-03
ACC0029602,2026-07-25
ACC0029606,2026-07-03
ACC0029623,2026-07-17
ACC0029630,2026-07-25
ACC0029638,2026-07-04
ACC0029641,2026-07-03
ACC0029672,2026-07-22
ACC0029676,2026-07-23
ACC0029677,2026-07-03
ACC0029682,2026-07-11
ACC0029683,2026-07-23
ACC0029697,2026-07-20
ACC0029700,2026-07-11
ACC0029702,2026-07-18
ACC0029711,2026-07-05
ACC0029719,2026-07-22
ACC0029729,2026-07-21
ACC0029731,2026-07-15
ACC0029748,2026-07-14
ACC0029754,2026-07-02
ACC0029755,2026-07-19
ACC0029756,2026-07-01
ACC0029766,2026-07-23
ACC0029767,2026-07-11
ACC0029775,2026-07-02
ACC0029777,2026-07-28
ACC0029779,2026-07-20
ACC0029787,2026-07-02
ACC0029789,2026-07-07
ACC0029796,2026-07-22
ACC0029800,2026-07-28
ACC0029801,2026-07-25
ACC0029802,2026-07-24
ACC0029803,2026-07-15
ACC0029805,2026-07-31
ACC0029808,2026-07-21
ACC0029809,2026-07-21
ACC0029811,2026-07-07
ACC0029816,2026-07-10
ACC0029824,2026-07-05
ACC0029831,2026-07-18
ACC0029832,2026-07-01
ACC0029834,2026-07-18
ACC0029836,2026-07-21
ACC0029840,2026-07-19
ACC0029843,2026-07-27
ACC0029849,2026-07-16
ACC0029855,2026-07-29
ACC0029858,2026-07-12
ACC0029870,2026-07-04
ACC0029871,2026-07-02
ACC0029877,2026-07-13
ACC0029890,2026-07-03
ACC0029901,2026-07-20
ACC0029912,2026-07-05
ACC0029919,2026-07-25
ACC0029928,2026-07-05
ACC0029929,2026-07-23
ACC0029931,2026-07-12
ACC0029933,2026-07-29
ACC0029934,2026-07-31
ACC0029941,2026-07-06
ACC0029945,2026-07-22
ACC0029949,2026-07-02
ACC0029967,2026-07-09
ACC0029975,2026-07-01
ACC0029978,2026-07-10
ACC0029990,2026-07-20
ACC0029994,2026-07-20
ACC0029997,2026-07-11
ACC0029998,2026-07-31
