payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,audited_recovery,rejection_reason
PAYMENT0020820,ACC0001440,BRW0004989,2026-02-27 11:26:42,TXN0000052934,117902.17,PENDING,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0000930,ACC0012039,BRW0001737,2026-02-27 11:43:27,TXN0000063729,50895.33,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0001523,ACC0003325,BRW0006950,2026-02-27 12:06:33,TXN0000064272,68745.67,FAILED,CARD,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0018780,ACC0006821,BRW0007801,2026-02-27 12:15:15,TXN0000055370,96489.68,PENDING,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0022450,ACC0028076,BRW0008888,2026-02-27 12:24:43,TXN0000034461,113575.67,REVERSED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0010526,ACC0004518,BRW0009139,2026-02-27 12:27:43,TXN0000041365,129587.58,FAILED,NACH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0017973,ACC0013245,BRW0002338,2026-02-27 13:21:00,TXN0000027959,16047.84,SUCCESS,NETBANKING,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0018058,ACC0015950,BRW0010192,2026-02-27 13:50:21,TXN0000022243,66125.38,PENDING,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0018509,ACC0015827,BRW0002247,2026-02-27 14:43:23,TXN0000058068,124360.26,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0006018,ACC0017520,BRW0003246,2026-02-27 15:50:39,TXN0000012750,110784.84,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0014812,ACC0000478,BRW0007032,2026-02-27 16:41:36,TXN0000003528,29076.54,FAILED,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0023379,ACC0008899,BRW0005479,2026-02-27 16:48:55,TXN0000043728,27621.38,FAILED,NETBANKING,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0012192,ACC0000241,BRW0001597,2026-02-27 17:34:21,TXN0000026848,123324.62,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0020469,ACC0008276,BRW0008319,2026-02-27 17:47:11,TXN0000064242,86364.74,SUCCESS,CARD,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0016782,ACC0012219,BRW0004784,2026-02-27 17:52:06,TXN0000007161,109976.72,PENDING,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0003782,ACC0018186,BRW0001892,2026-02-27 17:53:27,TXN0000056980,121575.45,FAILED,CASH,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0002793,ACC0028065,BRW0004058,2026-02-27 18:03:33,TXN0000028226,23956.62,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0020624,ACC0011085,BRW0000104,2026-02-27 18:14:01,TXN0000042700,11881.12,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0018567,ACC0003941,BRW0009669,2026-02-27 18:25:58,TXN0000054003,131114.67,PENDING,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0011319,ACC0017527,BRW0010827,2026-02-27 19:16:04,TXN0000043424,147484.06,SUCCESS,NETBANKING,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0009801,ACC0028596,BRW0006840,2026-02-27 19:17:55,TXN0000044190,15880.02,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0003565,ACC0001096,BRW0008676,2026-02-27 19:28:50,TXN0000004418,10568.71,FAILED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0013554,ACC0022902,BRW0007206,2026-02-27 19:35:35,TXN0000013980,83732.48,FAILED,CASH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0012239,ACC0011558,BRW0009271,2026-02-27 19:38:55,TXN0000024774,69887.43,PENDING,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0001827,ACC0021474,BRW0004946,2026-02-27 20:06:56,TXN0000051693,68825.2,FAILED,NETBANKING,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0012480,ACC0024397,BRW0004920,2026-02-27 20:20:00,TXN0000026300,112283.83,PENDING,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0016530,ACC0022697,BRW0002018,2026-02-27 20:25:40,TXN0000056072,10928.63,SUCCESS,NACH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0000726,ACC0027874,BRW0003390,2026-02-27 20:57:55,TXN0000019909,99065.88,FAILED,NACH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0014355,ACC0001111,BRW0009995,2026-02-27 21:53:59,TXN0000020073,13077.36,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0001839,ACC0027638,BRW0010236,2026-02-27 21:55:33,TXN0000043165,12997.07,FAILED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0010157,ACC0006420,BRW0011521,2026-02-27 23:01:02,TXN0000044353,108029.03,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0011245,ACC0004886,BRW0002718,2026-02-27 23:01:54,TXN0000061477,89714.47,REVERSED,UPI,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0005553,ACC0009359,BRW0000297,2026-02-27 23:29:25,TXN0000030497,149561.97,PENDING,UPI,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0017282,ACC0003523,BRW0007684,2026-02-27 23:30:09,TXN0000028027,15264.44,FAILED,CASH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0020524,ACC0024450,BRW0006704,2026-02-27 23:51:51,TXN0000040788,1962.75,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0005439,ACC0023412,BRW0010335,2026-02-28 00:28:13,TXN0000041216,122745.21,PENDING,UPI,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0015315,ACC0003991,BRW0004267,2026-02-28 00:37:47,TXN0000026144,68299.93,REVERSED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0018030,ACC0027300,BRW0006762,2026-02-28 00:40:27,TXN0000030323,14307.68,PENDING,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0012230,ACC0017211,BRW0006742,2026-02-28 01:43:34,TXN0000015012,141218.84,FAILED,UPI,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0009150,ACC0012018,BRW0011428,2026-02-28 01:51:18,TXN0000010032,68885.52,SUCCESS,NACH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0001955,ACC0014627,BRW0005162,2026-02-28 02:47:19,TXN0000041554,6165.58,PENDING,NACH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0004657,ACC0012530,BRW0006094,2026-02-28 03:42:41,TXN0000025720,76755.27,FAILED,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0020002,ACC0029095,BRW0008602,2026-02-28 04:41:57,TXN0000053575,138884.82,FAILED,NACH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0017727,ACC0019434,BRW0001367,2026-02-28 05:01:18,TXN0000066351,110882.26,PENDING,CARD,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0015420,ACC0010406,BRW0003795,2026-02-28 05:04:48,TXN0000037973,66251.11,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0019958,ACC0016596,BRW0008365,2026-02-28 05:41:31,TXN0000008179,43313.27,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0017082,ACC0006355,BRW0008355,2026-02-28 05:42:43,TXN0000064751,139610.73,REVERSED,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0002201,ACC0017761,BRW0007697,2026-02-28 06:34:41,TXN0000052392,9073.5,SUCCESS,NETBANKING,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0002492,ACC0019572,BRW0006419,2026-02-28 07:15:13,TXN0000013794,2974.71,SUCCESS,NETBANKING,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0024476,ACC0005444,BRW0002498,2026-02-28 07:24:10,TXN0000027172,117835.12,REVERSED,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0021662,ACC0020149,BRW0007141,2026-02-28 08:00:03,TXN0000020069,145738.37,FAILED,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0013054,ACC0025195,BRW0007738,2026-02-28 09:11:59,TXN0000064714,61447.2,SUCCESS,NACH,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0023407,ACC0010296,BRW0004848,2026-02-28 09:24:16,TXN0000013391,132587.32,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0010194,ACC0011762,BRW0009244,2026-02-28 09:33:10,TXN0000048363,19506.59,SUCCESS,NACH,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0009062,ACC0007631,BRW0007738,2026-02-28 09:38:23,TXN0000037304,51263.54,FAILED,UPI,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0006986,ACC0025392,BRW0008447,2026-02-28 10:12:59,TXN0000069417,41544.48,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0005647,ACC0018047,BRW0003224,2026-02-28 10:42:36,TXN0000057596,27568.59,SUCCESS,UPI,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0016007,ACC0026993,BRW0009881,2026-02-28 10:43:41,TXN0000053441,13747.57,FAILED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0004144,ACC0009407,BRW0009031,2026-02-28 11:12:52,TXN0000054146,25789.22,PENDING,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0008316,ACC0018844,BRW0011471,2026-02-28 11:25:41,TXN0000040150,25027.12,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0023486,ACC0028780,BRW0004185,2026-02-28 11:40:33,TXN0000024487,47788.05,PENDING,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0014135,ACC0024540,BRW0008631,2026-02-28 12:31:00,TXN0000043950,131216.14,SUCCESS,NETBANKING,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0008767,ACC0002608,BRW0003717,2026-02-28 12:32:55,TXN0000016325,16799.42,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0023175,ACC0029685,BRW0001563,2026-02-28 12:39:34,TXN0000058600,140110.59,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0011183,ACC0006834,BRW0010093,2026-02-28 13:09:38,TXN0000021523,106318.72,SUCCESS,NACH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0001154,ACC0008423,BRW0009388,2026-02-28 13:23:36,TXN0000016584,70112.94,FAILED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0021834,ACC0015398,BRW0007949,2026-02-28 13:49:17,TXN0000012673,115361.83,REVERSED,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0007218,ACC0008574,BRW0002670,2026-02-28 13:54:13,TXN0000024512,68094.82,SUCCESS,CASH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0014077,ACC0026618,BRW0003611,2026-02-28 14:06:18,TXN0000035614,102394.22,PENDING,UPI,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0010291,ACC0014219,BRW0002270,2026-02-28 14:11:45,TXN0000057714,39928.89,FAILED,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0022014,ACC0025590,BRW0005332,2026-02-28 14:25:39,TXN0000055166,57589.1,SUCCESS,CASH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0008475,ACC0029012,BRW0004474,2026-02-28 14:30:13,TXN0000062026,120138.16,SUCCESS,NETBANKING,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0024561,ACC0004662,BRW0006359,2026-02-28 16:11:50,TXN0000003057,69323.21,REVERSED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0016703,ACC0020326,BRW0003527,2026-02-28 16:34:45,TXN0000063549,136093.05,FAILED,CASH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0009821,ACC0016759,BRW0001589,2026-02-28 17:43:12,TXN0000008029,149641.01,SUCCESS,NETBANKING,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0011378,ACC0028218,BRW0001262,2026-02-28 18:42:15,TXN0000051177,100552.72,SUCCESS,CARD,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0003841,ACC0003095,BRW0004368,2026-02-28 18:51:18,TXN0000016005,108957.07,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019225,ACC0010674,BRW0002516,2026-02-28 19:12:08,TXN0000042297,80630.98,FAILED,UPI,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0024291,ACC0007204,BRW0003907,2026-02-28 19:29:25,TXN0000040367,139572.79,SUCCESS,CASH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0007694,ACC0005947,BRW0003579,2026-02-28 19:39:00,TXN0000008844,104015.91,PENDING,NACH,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0009773,ACC0013490,BRW0002635,2026-02-28 19:39:30,TXN0000058756,33833.49,REVERSED,NACH,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0000303,ACC0006188,BRW0011094,2026-02-28 20:30:16,TXN0000032235,19697.21,SUCCESS,NACH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0013235,ACC0015521,BRW0003372,2026-02-28 20:32:50,TXN0000069849,106859.52,FAILED,CARD,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0002197,ACC0003097,BRW0001760,2026-02-28 21:47:18,TXN0000022258,61440.1,SUCCESS,CARD,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0022294,ACC0006882,BRW0003822,2026-02-28 23:02:44,TXN0000007851,1670.5,FAILED,NACH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0007934,ACC0029781,BRW0007828,2026-02-28 23:11:33,TXN0000062504,70775.63,FAILED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0013330,ACC0026441,BRW0003151,2026-02-28 23:33:28,TXN0000003603,16652.66,SUCCESS,NACH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0001036,ACC0002791,BRW0001210,2026-02-28 23:40:39,TXN0000051851,133853.02,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0002512,ACC0000408,BRW0001405,2026-02-28 23:47:07,TXN0000022033,103776.06,SUCCESS,CARD,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0017433,ACC0025151,BRW0000507,2026-02-28 23:56:51,TXN0000066344,64729.09,REVERSED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0023712,ACC0025940,BRW0006087,2026-03-01 00:01:19,TXN0000006393,20652.45,FAILED,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0004881,ACC0018202,BRW0000318,2026-03-01 00:45:02,TXN0000025507,125371.92,FAILED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0004899,ACC0005034,BRW0004733,2026-03-01 02:30:24,TXN0000045643,128303.81,SUCCESS,NETBANKING,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0004561,ACC0013410,BRW0000463,2026-03-01 02:36:00,TXN0000005373,129608.04,PENDING,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0024112,ACC0009148,BRW0006972,2026-03-01 03:12:45,TXN0000005057,97660.64,PENDING,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0023965,ACC0004434,BRW0002161,2026-03-01 03:17:21,TXN0000022352,50707.77,REVERSED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0007951,ACC0004420,BRW0009769,2026-03-01 03:40:55,TXN0000054220,5768.76,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0021283,ACC0016237,BRW0001921,2026-03-01 04:13:21,TXN0000039210,137554.92,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0010378,ACC0020428,BRW0006161,2026-03-01 04:35:37,TXN0000042803,145419.28,PENDING,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0024209,ACC0021933,BRW0001226,2026-03-01 04:38:32,TXN0000004067,122618.56,FAILED,NETBANKING,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0008222,ACC0029221,BRW0006514,2026-03-01 04:42:02,TXN0000001033,129596.74,PENDING,CASH,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0009172,ACC0006464,BRW0010796,2026-03-01 05:12:12,TXN0000069576,116391.5,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0020246,ACC0010582,BRW0002413,2026-03-01 05:12:23,TXN0000065415,146597.82,PENDING,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0024024,ACC0028770,BRW0004464,2026-03-01 05:15:41,TXN0000017713,22676.0,SUCCESS,NETBANKING,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0010262,ACC0006022,BRW0001589,2026-03-01 05:52:43,TXN0000045167,7839.93,FAILED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0015165,ACC0009840,BRW0000162,2026-03-01 06:39:26,TXN0000002126,90713.7,SUCCESS,UPI,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0021973,ACC0003016,BRW0009660,2026-03-01 07:02:23,TXN0000019565,51057.09,SUCCESS,CASH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0015612,ACC0004213,BRW0008412,2026-03-01 07:06:20,TXN0000005902,138938.89,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0013655,ACC0008870,BRW0003593,2026-03-01 07:35:01,TXN0000038440,122169.51,FAILED,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0023835,ACC0012542,BRW0010826,2026-03-01 07:36:06,TXN0000069886,104389.83,SUCCESS,NACH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0016111,ACC0023990,BRW0003745,2026-03-01 07:52:53,TXN0000062229,30764.44,FAILED,NETBANKING,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0001025,ACC0014502,BRW0010851,2026-03-01 08:08:29,TXN0000031848,130386.93,SUCCESS,NACH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0010369,ACC0008640,BRW0003445,2026-03-01 08:22:17,TXN0000033863,92507.7,SUCCESS,UPI,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0000197,ACC0016834,BRW0009320,2026-03-01 08:53:14,TXN0000041676,128674.23,REVERSED,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0000136,ACC0005203,BRW0011321,2026-03-01 09:24:19,TXN0000063268,79219.31,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0000463,ACC0006805,BRW0004458,2026-03-01 09:35:39,TXN0000024536,55430.57,SUCCESS,NACH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0005273,ACC0004754,BRW0003664,2026-03-01 10:02:14,TXN0000055520,47875.18,FAILED,CARD,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0009867,ACC0022587,BRW0006954,2026-03-01 11:09:32,TXN0000035740,69975.63,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0013990,ACC0022003,BRW0004964,2026-03-01 11:23:36,TXN0000055520,88590.11,FAILED,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0004017,ACC0021415,BRW0007023,2026-03-01 11:39:27,TXN0000041839,126881.67,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0024445,ACC0020044,BRW0009421,2026-03-01 12:25:49,TXN0000021461,39480.66,PENDING,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0022786,ACC0018072,BRW0002154,2026-03-01 13:15:48,TXN0000046576,26657.14,REVERSED,CARD,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0000836,ACC0021226,BRW0008244,2026-03-01 13:16:28,TXN0000008861,125126.1,FAILED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0012076,ACC0017585,BRW0007217,2026-03-01 13:53:41,TXN0000010770,129079.04,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0008140,ACC0024249,BRW0004110,2026-03-01 14:42:00,TXN0000067883,122639.43,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0005682,ACC0021645,BRW0006603,2026-03-01 14:53:28,TXN0000045572,105455.77,FAILED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0007777,ACC0027858,BRW0009111,2026-03-01 15:06:05,TXN0000064712,82552.72,SUCCESS,CARD,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0015307,ACC0020239,BRW0001013,2026-03-01 15:07:29,TXN0000003679,143736.07,FAILED,NETBANKING,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0011207,ACC0018793,BRW0009950,2026-03-01 15:12:58,TXN0000067271,29162.32,SUCCESS,UPI,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0024911,ACC0027454,BRW0002063,2026-03-01 16:13:22,TXN0000058181,38650.38,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0001272,ACC0013938,BRW0001545,2026-03-01 18:25:34,TXN0000028880,66336.23,SUCCESS,CASH,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0019229,ACC0024012,BRW0001498,2026-03-01 18:41:22,TXN0000044029,28570.91,FAILED,NACH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0017817,ACC0009724,BRW0003981,2026-03-01 19:29:09,TXN0000062931,30692.95,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0018278,ACC0013708,BRW0000311,2026-03-01 19:41:38,TXN0000029850,2182.68,PENDING,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0014262,ACC0007670,BRW0001153,2026-03-01 19:57:44,TXN0000051851,25594.66,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0022107,ACC0008295,BRW0009378,2026-03-01 20:36:22,TXN0000029847,21082.74,SUCCESS,UPI,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0006898,ACC0021319,BRW0004343,2026-03-01 20:49:56,TXN0000006242,136633.72,REVERSED,UPI,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0010890,ACC0012669,BRW0002523,2026-03-01 21:07:17,TXN0000037234,122519.97,SUCCESS,UPI,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0023872,ACC0025969,BRW0001934,2026-03-01 21:44:02,TXN0000042643,35143.24,SUCCESS,UPI,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0005162,ACC0009900,BRW0009112,2026-03-01 22:02:06,TXN0000047881,45165.79,FAILED,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0017566,ACC0018224,BRW0005816,2026-03-01 22:11:56,TXN0000054996,29176.6,REVERSED,CASH,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0003690,ACC0001337,BRW0011946,2026-03-01 22:33:53,TXN0000000776,35976.82,SUCCESS,CASH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0023601,ACC0005186,BRW0009781,2026-03-01 22:42:02,TXN0000008622,4262.51,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0010919,ACC0017355,BRW0006874,2026-03-01 22:42:13,TXN0000045651,102001.73,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0000651,ACC0022269,BRW0002512,2026-03-01 22:55:03,TXN0000016410,116487.48,FAILED,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0004348,ACC0028536,BRW0000734,2026-03-01 23:13:53,TXN0000067286,51884.99,FAILED,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0011187,ACC0005074,BRW0007775,2026-03-01 23:15:34,TXN0000045350,141004.25,REVERSED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0013596,ACC0026708,BRW0001858,2026-03-01 23:24:53,TXN0000037437,140172.45,FAILED,NACH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0018538,ACC0021310,BRW0011865,2026-03-01 23:26:45,TXN0000032549,52739.31,FAILED,NETBANKING,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0007747,ACC0018796,BRW0002209,2026-03-01 23:27:18,TXN0000034652,11673.85,PENDING,NETBANKING,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0015545,ACC0009329,BRW0008859,2026-03-01 23:31:58,TXN0000024538,129257.02,SUCCESS,NETBANKING,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0003425,ACC0025373,BRW0011795,2026-03-02 00:04:57,TXN0000030079,64008.67,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0020421,ACC0017907,BRW0011948,2026-03-02 00:16:23,TXN0000005434,115822.74,SUCCESS,NETBANKING,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0018156,ACC0005885,BRW0005471,2026-03-02 00:22:28,TXN0000002208,149433.69,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0015446,ACC0026721,BRW0010219,2026-03-02 00:46:10,TXN0000005022,84445.58,FAILED,NETBANKING,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0021721,ACC0018127,BRW0001781,2026-03-02 01:12:31,TXN0000060711,13413.06,PENDING,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0019558,ACC0010414,BRW0001516,2026-03-02 01:13:06,TXN0000059557,114252.95,SUCCESS,NACH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0024254,ACC0015821,BRW0002855,2026-03-02 01:41:17,TXN0000061390,118887.47,FAILED,NACH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0020883,ACC0027008,BRW0003692,2026-03-02 02:12:47,TXN0000039665,96269.04,PENDING,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0002018,ACC0016383,BRW0003762,2026-03-02 02:14:35,TXN0000009778,135341.01,SUCCESS,NETBANKING,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0011409,ACC0027548,BRW0004930,2026-03-02 02:29:22,TXN0000044427,96662.61,SUCCESS,CASH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0013608,ACC0009725,BRW0003577,2026-03-02 03:08:49,TXN0000020385,122147.09,REVERSED,NACH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0004156,ACC0029048,BRW0001904,2026-03-02 03:24:23,TXN0000031294,121229.07,SUCCESS,CASH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0013306,ACC0025403,BRW0001462,2026-03-02 03:38:30,TXN0000041899,109818.62,FAILED,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0015317,ACC0020709,BRW0009482,2026-03-02 04:05:21,TXN0000040265,89289.82,REVERSED,CASH,VND0000013,0,NON_SUCCESS_STATUS
